timestamp,yes_bid,yes_ask,last_price,outcome
2026-04-21T23:45:37.276255+00:00,74,78,79,YES
2026-04-21T23:45:42.294123+00:00,74,78,79,YES
2026-04-21T23:45:47.297992+00:00,76,80,74,YES
2026-04-21T23:45:52.311437+00:00,76,80,74,YES
2026-04-21T23:45:57.354217+00:00,81,85,85,YES
2026-04-21T23:46:02.307152+00:00,81,85,85,YES
2026-04-21T23:46:07.398247+00:00,88,90,90,YES
2026-04-21T23:46:12.356192+00:00,88,90,90,YES
2026-04-21T23:46:17.317878+00:00,89,90,90,YES
2026-04-21T23:46:22.347095+00:00,89,90,90,YES
2026-04-21T23:46:27.343159+00:00,91,92,91,YES
2026-04-21T23:46:32.394018+00:00,91,92,91,YES
2026-04-21T23:46:37.353470+00:00,86,88,87,YES
2026-04-21T23:46:42.387044+00:00,86,88,87,YES
2026-04-21T23:46:47.444027+00:00,89,92,90,YES
2026-04-21T23:46:52.414924+00:00,89,92,90,YES
2026-04-21T23:46:57.408034+00:00,91,92,90,YES
2026-04-21T23:47:02.408776+00:00,91,92,90,YES
2026-04-21T23:47:07.415515+00:00,90,92,92,YES
2026-04-21T23:47:12.395736+00:00,90,92,92,YES
2026-04-21T23:47:17.455537+00:00,90,92,92,YES
2026-04-21T23:47:22.482718+00:00,90,92,92,YES
2026-04-21T23:47:27.474148+00:00,89,91,92,YES
2026-04-21T23:47:32.435258+00:00,89,91,92,YES
2026-04-21T23:47:37.528566+00:00,90,92,90,YES
2026-04-21T23:47:42.693061+00:00,90,92,90,YES
2026-04-21T23:47:47.476231+00:00,90,92,90,YES
2026-04-21T23:47:52.526220+00:00,90,92,90,YES
2026-04-21T23:47:57.505824+00:00,90,92,90,YES
2026-04-21T23:48:02.566368+00:00,90,92,90,YES
2026-04-21T23:48:07.485040+00:00,92,93,92,YES
2026-04-21T23:48:12.535854+00:00,92,93,92,YES
2026-04-21T23:48:17.496869+00:00,92,94,93,YES
2026-04-21T23:48:22.532840+00:00,92,94,93,YES
2026-04-21T23:48:27.551275+00:00,92,94,92,YES
2026-04-21T23:48:32.509175+00:00,92,94,92,YES
2026-04-21T23:48:37.579667+00:00,91,93,92,YES
2026-04-21T23:48:42.603788+00:00,91,93,92,YES
2026-04-21T23:48:47.516529+00:00,89,93,90,YES
2026-04-21T23:48:52.547177+00:00,89,93,90,YES
2026-04-21T23:48:57.547420+00:00,91,94,93,YES
2026-04-21T23:49:02.569205+00:00,91,94,93,YES
2026-04-21T23:49:07.562660+00:00,90,93,93,YES
2026-04-21T23:49:12.586481+00:00,90,93,93,YES
2026-04-21T23:49:17.650565+00:00,89,92,90,YES
2026-04-21T23:49:22.584451+00:00,89,92,90,YES
2026-04-21T23:49:27.695188+00:00,86,90,90,YES
2026-04-21T23:49:32.598585+00:00,86,90,90,YES
2026-04-21T23:49:37.582109+00:00,87,90,90,YES
2026-04-21T23:49:42.623849+00:00,87,90,90,YES
