timestamp,yes_bid,yes_ask,last_price,outcome
2026-04-21T23:45:11.885528+00:00,48,49,0,YES
2026-04-21T23:45:16.915757+00:00,62,70,69,YES
2026-04-21T23:45:21.935690+00:00,62,70,69,YES
2026-04-21T23:45:26.919283+00:00,65,72,65,YES
2026-04-21T23:45:31.914926+00:00,65,72,65,YES
2026-04-21T23:45:36.925108+00:00,79,83,81,YES
2026-04-21T23:45:41.942864+00:00,79,83,81,YES
2026-04-21T23:45:46.950535+00:00,76,77,75,YES
2026-04-21T23:45:51.973023+00:00,76,77,75,YES
2026-04-21T23:45:57.008837+00:00,72,74,72,YES
2026-04-21T23:46:01.970712+00:00,72,74,72,YES
2026-04-21T23:46:07.049184+00:00,81,84,83,YES
2026-04-21T23:46:12.000202+00:00,81,84,83,YES
2026-04-21T23:46:16.977784+00:00,82,84,81,YES
2026-04-21T23:46:21.998014+00:00,82,84,81,YES
2026-04-21T23:46:26.997529+00:00,81,84,84,YES
2026-04-21T23:46:32.005681+00:00,81,84,84,YES
2026-04-21T23:46:37.021833+00:00,79,81,80,YES
2026-04-21T23:46:42.029748+00:00,79,81,80,YES
2026-04-21T23:46:47.093190+00:00,80,82,83,YES
2026-04-21T23:46:52.063636+00:00,80,82,83,YES
2026-04-21T23:46:57.062274+00:00,82,84,83,YES
2026-04-21T23:47:02.056537+00:00,82,84,83,YES
2026-04-21T23:47:07.073478+00:00,81,85,82,YES
2026-04-21T23:47:12.055455+00:00,81,85,82,YES
2026-04-21T23:47:17.068297+00:00,87,89,87,YES
2026-04-21T23:47:22.090401+00:00,87,89,87,YES
2026-04-21T23:47:27.117215+00:00,83,85,85,YES
2026-04-21T23:47:32.084380+00:00,83,85,85,YES
2026-04-21T23:47:37.190941+00:00,88,89,89,YES
2026-04-21T23:47:42.344904+00:00,88,89,89,YES
2026-04-21T23:47:47.129315+00:00,86,89,93,YES
2026-04-21T23:47:52.176337+00:00,86,89,93,YES
2026-04-21T23:47:57.160798+00:00,85,87,88,YES
2026-04-21T23:48:02.230539+00:00,85,87,88,YES
2026-04-21T23:48:07.144678+00:00,90,92,87,YES
2026-04-21T23:48:12.194335+00:00,90,92,87,YES
2026-04-21T23:48:17.162240+00:00,89,92,90,YES
2026-04-21T23:48:22.196949+00:00,89,92,90,YES
2026-04-21T23:48:27.167240+00:00,88,89,88,YES
2026-04-21T23:48:32.181743+00:00,88,89,88,YES
2026-04-21T23:48:37.241743+00:00,87,89,91,YES
2026-04-21T23:48:42.196838+00:00,87,89,91,YES
2026-04-21T23:48:47.183791+00:00,86,88,89,YES
2026-04-21T23:48:52.206602+00:00,86,88,89,YES
2026-04-21T23:48:57.202449+00:00,84,87,86,YES
2026-04-21T23:49:02.226050+00:00,84,87,86,YES
2026-04-21T23:49:07.209205+00:00,83,86,89,YES
2026-04-21T23:49:12.238204+00:00,83,86,89,YES
2026-04-21T23:49:17.299985+00:00,77,80,80,YES
2026-04-21T23:49:22.247280+00:00,77,80,80,YES
2026-04-21T23:49:27.294730+00:00,79,82,79,YES
