timestamp,yes_bid,yes_ask,last_price,outcome
2026-04-21T18:15:21.875867+00:00,43,75,0,NO
2026-04-21T18:15:27.005591+00:00,43,75,0,NO
2026-04-21T18:15:32.005079+00:00,32,57,0,NO
2026-04-21T18:15:36.939257+00:00,32,57,0,NO
2026-04-21T18:15:42.002958+00:00,44,57,0,NO
2026-04-21T18:15:46.965786+00:00,44,57,0,NO
2026-04-21T18:15:51.921483+00:00,51,56,0,NO
2026-04-21T18:15:57.024120+00:00,51,56,0,NO
2026-04-21T18:16:02.030654+00:00,52,56,52,NO
2026-04-21T18:16:06.942857+00:00,52,56,52,NO
2026-04-21T18:16:12.034701+00:00,56,61,57,NO
2026-04-21T18:16:17.119095+00:00,56,61,57,NO
2026-04-21T18:16:22.037633+00:00,64,68,62,NO
2026-04-21T18:16:27.244177+00:00,64,68,62,NO
2026-04-21T18:16:32.145059+00:00,68,71,62,NO
2026-04-21T18:16:37.145752+00:00,68,71,62,NO
2026-04-21T18:16:42.139142+00:00,47,53,44,NO
2026-04-21T18:16:47.039859+00:00,47,53,44,NO
2026-04-21T18:16:52.113125+00:00,46,50,45,NO
2026-04-21T18:16:57.057208+00:00,46,50,45,NO
2026-04-21T18:17:02.105758+00:00,46,52,47,NO
2026-04-21T18:17:07.080241+00:00,46,52,47,NO
2026-04-21T18:17:12.144843+00:00,42,45,43,NO
2026-04-21T18:17:17.102635+00:00,42,45,43,NO
2026-04-21T18:17:22.076378+00:00,41,46,45,NO
2026-04-21T18:17:27.177608+00:00,41,46,45,NO
2026-04-21T18:17:32.170003+00:00,42,47,45,NO
2026-04-21T18:17:37.084818+00:00,42,47,45,NO
2026-04-21T18:17:42.252244+00:00,42,48,42,NO
2026-04-21T18:17:47.150411+00:00,42,48,42,NO
2026-04-21T18:17:52.127889+00:00,43,49,42,NO
2026-04-21T18:17:57.206178+00:00,43,49,42,NO
2026-04-21T18:18:02.181980+00:00,49,52,42,NO
2026-04-21T18:18:07.184164+00:00,49,52,42,NO
2026-04-21T18:18:12.182179+00:00,49,50,42,NO
2026-04-21T18:18:17.236090+00:00,49,50,42,NO
2026-04-21T18:18:22.419275+00:00,35,40,49,NO
2026-04-21T18:18:27.508156+00:00,35,40,49,NO
2026-04-21T18:18:32.314018+00:00,39,42,49,NO
2026-04-21T18:18:37.642439+00:00,39,42,49,NO
2026-04-21T18:18:42.344117+00:00,39,43,49,NO
2026-04-21T18:18:47.283514+00:00,39,43,49,NO
2026-04-21T18:18:52.267456+00:00,37,42,49,NO
2026-04-21T18:18:57.252128+00:00,37,42,49,NO
2026-04-21T18:19:02.260070+00:00,40,44,49,NO
2026-04-21T18:19:07.265072+00:00,40,44,49,NO
2026-04-21T18:19:12.309220+00:00,36,39,49,NO
2026-04-21T18:19:17.298308+00:00,36,39,49,NO
2026-04-21T18:19:22.224074+00:00,32,36,37,NO
2026-04-21T18:19:27.353707+00:00,32,36,37,NO
2026-04-21T18:19:32.267682+00:00,27,33,29,NO
2026-04-21T18:19:37.289258+00:00,27,33,29,NO
2026-04-21T18:19:42.285874+00:00,26,32,31,NO
2026-04-21T18:19:47.408911+00:00,26,32,31,NO
2026-04-21T18:19:52.251410+00:00,31,36,32,NO
2026-04-21T18:19:57.258576+00:00,31,36,32,NO
2026-04-21T18:20:02.323349+00:00,25,29,32,NO
2026-04-21T18:20:07.332922+00:00,25,29,32,NO
2026-04-21T18:20:12.345091+00:00,24,25,25,NO
2026-04-21T18:20:17.407935+00:00,24,25,25,NO
2026-04-21T18:20:22.332587+00:00,22,25,25,NO
2026-04-21T18:20:27.405635+00:00,22,25,25,NO
2026-04-21T18:20:32.433689+00:00,26,31,29,NO
2026-04-21T18:20:37.347316+00:00,26,31,29,NO
2026-04-21T18:20:42.488889+00:00,25,31,26,NO
2026-04-21T18:20:47.390363+00:00,25,31,26,NO
2026-04-21T18:20:52.395818+00:00,23,25,23,NO
2026-04-21T18:20:57.502934+00:00,23,25,23,NO
2026-04-21T18:21:02.440840+00:00,23,28,24,NO
2026-04-21T18:21:07.472114+00:00,23,28,24,NO
2026-04-21T18:21:12.512786+00:00,27,30,24,NO
2026-04-21T18:21:17.437547+00:00,27,30,24,NO
2026-04-21T18:21:22.453942+00:00,29,30,30,NO
2026-04-21T18:21:27.379078+00:00,29,30,30,NO
2026-04-21T18:21:32.437476+00:00,26,31,28,NO
2026-04-21T18:21:37.434521+00:00,26,31,28,NO
2026-04-21T18:21:42.464760+00:00,30,34,31,NO
2026-04-21T18:21:47.497339+00:00,30,34,31,NO
2026-04-21T18:21:52.456206+00:00,27,32,22,NO
2026-04-21T18:21:57.455345+00:00,27,32,22,NO
2026-04-21T18:22:02.433253+00:00,33,36,34,NO
2026-04-21T18:22:07.476237+00:00,33,36,34,NO
2026-04-21T18:22:12.628477+00:00,31,35,34,NO
2026-04-21T18:22:17.486462+00:00,31,35,34,NO
2026-04-21T18:22:22.593165+00:00,30,34,30,NO
2026-04-21T18:22:27.524361+00:00,30,34,30,NO
2026-04-21T18:22:32.506431+00:00,30,34,31,NO
2026-04-21T18:22:37.553431+00:00,30,34,31,NO
2026-04-21T18:22:42.491420+00:00,32,36,31,NO
2026-04-21T18:22:47.565650+00:00,32,36,31,NO
2026-04-21T18:22:52.582465+00:00,33,36,31,NO
2026-04-21T18:22:57.525062+00:00,33,36,31,NO
2026-04-21T18:23:02.507574+00:00,45,49,49,NO
2026-04-21T18:23:07.699717+00:00,45,49,49,NO
2026-04-21T18:23:12.573104+00:00,44,48,49,NO
2026-04-21T18:23:17.549695+00:00,44,48,49,NO
2026-04-21T18:23:22.659676+00:00,49,54,55,NO
2026-04-21T18:23:27.680218+00:00,49,54,55,NO
2026-04-21T18:23:32.619714+00:00,47,49,47,NO
2026-04-21T18:23:37.625518+00:00,47,49,47,NO
2026-04-21T18:23:42.584343+00:00,48,49,47,NO
2026-04-21T18:23:47.603570+00:00,48,49,47,NO
2026-04-21T18:23:52.655657+00:00,48,49,47,NO
2026-04-21T18:23:57.598314+00:00,48,49,47,NO
2026-04-21T18:24:02.602936+00:00,48,49,47,NO
2026-04-21T18:24:07.636419+00:00,51,56,49,NO
2026-04-21T18:24:12.652801+00:00,51,56,49,NO
