timestamp,yes_bid,yes_ask,last_price,outcome
2026-04-21T17:57:25.145741+00:00,0,1,2,NO
2026-04-21T17:57:30.189895+00:00,0,1,2,NO
2026-04-21T17:57:35.219753+00:00,0,1,2,NO
2026-04-21T17:57:40.254499+00:00,0,1,2,NO
2026-04-21T17:57:45.350341+00:00,0,1,2,NO
2026-04-21T17:57:51.444312+00:00,0,1,2,NO
2026-04-21T17:57:55.328733+00:00,0,1,1,NO
2026-04-21T17:58:00.315574+00:00,0,1,1,NO
2026-04-21T17:58:05.370225+00:00,0,1,1,NO
2026-04-21T17:58:10.295406+00:00,0,1,1,NO
2026-04-21T17:58:15.334876+00:00,0,1,1,NO
2026-04-21T17:58:20.294376+00:00,0,1,1,NO
2026-04-21T17:58:25.301461+00:00,0,1,1,NO
2026-04-21T17:58:30.304396+00:00,0,1,1,NO
2026-04-21T17:58:35.367294+00:00,0,1,1,NO
2026-04-21T17:58:40.255045+00:00,0,1,1,NO
2026-04-21T17:58:45.312375+00:00,0,1,1,NO
2026-04-21T17:58:50.240389+00:00,0,1,1,NO
2026-04-21T17:58:55.301763+00:00,0,1,1,NO
2026-04-21T17:59:00.314071+00:00,0,1,1,NO
2026-04-21T17:59:05.330815+00:00,0,1,1,NO
2026-04-21T17:59:10.324442+00:00,0,1,1,NO
2026-04-21T17:59:15.324986+00:00,0,1,1,NO
2026-04-21T17:59:20.385201+00:00,0,1,1,NO
2026-04-21T17:59:25.416352+00:00,0,1,1,NO
2026-04-21T17:59:30.363580+00:00,0,1,1,NO
2026-04-21T17:59:35.338449+00:00,0,1,1,NO
2026-04-21T17:59:40.411145+00:00,0,1,1,NO
2026-04-21T17:59:45.407634+00:00,0,1,1,NO
2026-04-21T17:59:50.364291+00:00,0,1,1,NO
2026-04-21T17:59:55.393829+00:00,0,1,1,NO
2026-04-21T18:00:00.481399+00:00,0,1,1,NO
2026-04-21T18:00:05.325743+00:00,0,100,1,NO
2026-04-21T18:00:10.401041+00:00,0,100,1,NO
2026-04-21T18:00:15.518621+00:00,0,100,1,NO
2026-04-21T18:00:20.363861+00:00,0,100,1,NO
