timestamp,yes_bid,yes_ask,last_price,outcome
2026-04-21T18:30:08.346026+00:00,25,75,0,YES
2026-04-21T18:30:13.383910+00:00,25,75,0,YES
2026-04-21T18:30:18.342483+00:00,25,75,0,YES
2026-04-21T18:30:23.312099+00:00,25,75,0,YES
2026-04-21T18:30:28.478008+00:00,25,75,0,YES
2026-04-21T18:30:33.259200+00:00,25,75,0,YES
2026-04-21T18:30:38.328657+00:00,60,75,75,YES
2026-04-21T18:30:43.281619+00:00,60,75,75,YES
2026-04-21T18:30:48.335626+00:00,59,64,58,YES
2026-04-21T18:30:53.352564+00:00,59,64,58,YES
2026-04-21T18:30:58.353708+00:00,55,60,58,YES
2026-04-21T18:31:03.351490+00:00,55,60,58,YES
2026-04-21T18:31:08.342995+00:00,54,58,60,YES
2026-04-21T18:31:13.439138+00:00,54,58,60,YES
2026-04-21T18:31:18.500163+00:00,56,61,60,YES
2026-04-21T18:31:23.311383+00:00,56,61,60,YES
2026-04-21T18:31:28.370980+00:00,56,61,56,YES
2026-04-21T18:31:33.373982+00:00,56,61,56,YES
2026-04-21T18:31:38.565425+00:00,57,61,56,YES
2026-04-21T18:31:43.386864+00:00,57,61,56,YES
2026-04-21T18:31:48.428925+00:00,61,65,56,YES
2026-04-21T18:31:53.414742+00:00,61,65,56,YES
2026-04-21T18:31:58.404085+00:00,61,65,56,YES
2026-04-21T18:32:03.376720+00:00,61,65,56,YES
2026-04-21T18:32:08.384997+00:00,66,71,69,YES
2026-04-21T18:32:13.483226+00:00,66,71,69,YES
2026-04-21T18:32:18.411118+00:00,71,75,76,YES
2026-04-21T18:32:23.500254+00:00,71,75,76,YES
2026-04-21T18:32:28.414527+00:00,68,72,76,YES
2026-04-21T18:32:43.489308+00:00,72,76,77,YES
2026-04-21T18:32:45.964287+00:00,72,76,77,YES
2026-04-21T18:32:50.922491+00:00,73,77,77,YES
2026-04-21T18:32:55.850737+00:00,73,77,77,YES
2026-04-21T18:33:00.861457+00:00,73,77,77,YES
2026-04-21T18:33:05.891701+00:00,73,77,77,YES
2026-04-21T18:33:10.851594+00:00,77,78,77,YES
2026-04-21T18:33:15.926883+00:00,77,78,77,YES
2026-04-21T18:33:20.876382+00:00,77,78,77,YES
2026-04-21T18:33:25.989722+00:00,77,78,77,YES
2026-04-21T18:33:30.944129+00:00,77,81,84,YES
2026-04-21T18:33:35.871164+00:00,77,81,84,YES
2026-04-21T18:33:40.960360+00:00,75,78,81,YES
2026-04-21T18:33:45.966891+00:00,75,78,81,YES
2026-04-21T18:33:50.991138+00:00,73,80,81,YES
2026-04-21T18:33:55.922316+00:00,73,80,81,YES
2026-04-21T18:34:01.296279+00:00,73,84,81,YES
2026-04-21T18:34:06.080754+00:00,73,84,81,YES
2026-04-21T18:34:11.199046+00:00,81,84,84,YES
2026-04-21T18:34:16.085579+00:00,81,84,84,YES
2026-04-21T18:34:21.011055+00:00,82,85,84,YES
2026-04-21T18:34:26.198013+00:00,82,85,84,YES
2026-04-21T18:34:31.030814+00:00,83,85,84,YES
2026-04-21T18:34:35.968259+00:00,83,85,84,YES
2026-04-21T18:34:41.091774+00:00,83,85,84,YES
2026-04-21T18:34:46.158771+00:00,83,85,84,YES
2026-04-21T18:34:51.048452+00:00,82,85,84,YES
2026-04-21T18:34:56.003823+00:00,82,85,84,YES
2026-04-21T18:35:01.128985+00:00,84,85,84,YES
2026-04-21T18:35:06.012191+00:00,84,85,84,YES
2026-04-21T18:35:11.052293+00:00,84,88,88,YES
2026-04-21T18:35:16.137488+00:00,84,88,88,YES
2026-04-21T18:35:21.041885+00:00,84,88,88,YES
2026-04-21T18:35:26.068222+00:00,84,88,88,YES
2026-04-21T18:35:31.084025+00:00,86,89,88,YES
2026-04-21T18:35:36.108477+00:00,86,89,88,YES
2026-04-21T18:35:41.082648+00:00,83,86,88,YES
2026-04-21T18:35:46.179922+00:00,83,86,88,YES
2026-04-21T18:35:51.098054+00:00,84,88,88,YES
2026-04-21T18:35:56.100657+00:00,84,88,88,YES
2026-04-21T18:36:01.182614+00:00,86,89,88,YES
2026-04-21T18:36:06.172531+00:00,86,89,88,YES
2026-04-21T18:36:11.252872+00:00,87,89,88,YES
2026-04-21T18:36:16.174666+00:00,87,89,88,YES
2026-04-21T18:36:21.238056+00:00,81,86,88,YES
2026-04-21T18:36:26.210875+00:00,81,86,88,YES
2026-04-21T18:36:31.213863+00:00,82,85,88,YES
2026-04-21T18:36:36.136703+00:00,82,85,88,YES
2026-04-21T18:36:41.231730+00:00,82,86,88,YES
2026-04-21T18:36:46.221757+00:00,82,86,88,YES
2026-04-21T18:36:51.422987+00:00,82,86,88,YES
2026-04-21T18:36:56.225216+00:00,82,86,88,YES
2026-04-21T18:37:01.262723+00:00,83,86,88,YES
2026-04-21T18:37:06.230480+00:00,83,86,88,YES
2026-04-21T18:37:11.259376+00:00,84,88,88,YES
2026-04-21T18:37:16.211721+00:00,84,88,88,YES
2026-04-21T18:37:21.301569+00:00,84,88,88,YES
2026-04-21T18:37:26.319902+00:00,84,88,88,YES
2026-04-21T18:37:31.236351+00:00,81,85,88,YES
2026-04-21T18:37:36.204433+00:00,81,85,88,YES
2026-04-21T18:37:41.428281+00:00,81,84,88,YES
2026-04-21T18:37:46.240189+00:00,81,84,88,YES
2026-04-21T18:37:51.287837+00:00,81,84,88,YES
2026-04-21T18:37:56.318676+00:00,81,84,88,YES
2026-04-21T18:38:01.340117+00:00,81,84,84,YES
2026-04-21T18:38:06.390809+00:00,81,84,84,YES
2026-04-21T18:38:11.304203+00:00,84,85,84,YES
2026-04-21T18:38:16.257713+00:00,84,85,84,YES
2026-04-21T18:38:21.437250+00:00,86,89,84,YES
2026-04-21T18:38:26.382177+00:00,86,89,84,YES
2026-04-21T18:38:31.374157+00:00,87,90,84,YES
2026-04-21T18:38:36.310991+00:00,87,90,84,YES
2026-04-21T18:38:41.381179+00:00,88,90,84,YES
2026-04-21T18:38:46.469428+00:00,88,90,84,YES
2026-04-21T18:38:51.295408+00:00,83,90,89,YES
2026-04-21T18:38:56.423593+00:00,83,90,89,YES
2026-04-21T18:39:01.416423+00:00,90,91,91,YES
2026-04-21T18:39:06.550503+00:00,90,91,91,YES
2026-04-21T18:39:11.400237+00:00,90,91,93,YES
2026-04-21T18:39:16.401531+00:00,90,91,93,YES
2026-04-21T18:39:21.431856+00:00,88,92,93,YES
2026-04-21T18:39:26.403132+00:00,88,92,93,YES
2026-04-21T18:39:31.485149+00:00,88,91,93,YES
2026-04-21T18:39:36.364115+00:00,88,91,93,YES
2026-04-21T18:39:41.438349+00:00,88,92,91,YES
2026-04-21T18:39:46.435906+00:00,88,92,91,YES
2026-04-21T18:39:51.435281+00:00,91,92,91,YES
2026-04-21T18:39:56.506694+00:00,91,92,91,YES
2026-04-21T18:40:01.439280+00:00,91,94,94,YES
2026-04-21T18:40:06.472198+00:00,91,94,94,YES
2026-04-21T18:40:11.487087+00:00,92,95,94,YES
2026-04-21T18:40:16.412013+00:00,92,95,94,YES
2026-04-21T18:40:21.495145+00:00,92,95,94,YES
2026-04-21T18:40:26.514372+00:00,92,95,94,YES
2026-04-21T18:40:31.484444+00:00,93,95,93,YES
2026-04-21T18:40:36.468822+00:00,93,95,93,YES
2026-04-21T18:40:41.572665+00:00,94,95,95,YES
2026-04-21T18:40:46.493082+00:00,94,95,95,YES
2026-04-21T18:40:51.393768+00:00,94,95,94,YES
2026-04-21T18:40:56.518812+00:00,94,95,94,YES
2026-04-21T18:41:01.537779+00:00,94,95,94,YES
2026-04-21T18:41:06.518500+00:00,94,95,94,YES
2026-04-21T18:41:11.537330+00:00,89,93,94,YES
2026-04-21T18:41:16.612508+00:00,89,93,94,YES
2026-04-21T18:41:21.543585+00:00,92,95,91,YES
2026-04-21T18:41:26.577699+00:00,92,95,91,YES
2026-04-21T18:41:31.513177+00:00,94,95,91,YES
2026-04-21T18:41:36.574708+00:00,94,95,91,YES
2026-04-21T18:41:41.575763+00:00,94,95,95,YES
2026-04-21T18:41:46.529106+00:00,94,95,95,YES
2026-04-21T18:41:51.596374+00:00,84,95,95,YES
2026-04-21T18:41:56.603874+00:00,84,95,95,YES
2026-04-21T18:42:01.586399+00:00,84,95,95,YES
2026-04-21T18:42:06.575651+00:00,84,95,95,YES
2026-04-21T18:42:11.593087+00:00,84,97,97,YES
2026-04-21T18:42:16.637286+00:00,84,97,97,YES
2026-04-21T18:42:21.585977+00:00,97,99,99,YES
2026-04-21T18:42:26.614588+00:00,97,99,99,YES
2026-04-21T18:42:31.591016+00:00,98,100,99,YES
2026-04-21T18:42:36.667275+00:00,98,100,99,YES
2026-04-21T18:42:41.665335+00:00,99,100,98,YES
2026-04-21T18:42:46.631183+00:00,99,100,98,YES
2026-04-21T18:42:51.609974+00:00,99,100,98,YES
2026-04-21T18:42:56.663314+00:00,99,100,98,YES
2026-04-21T18:43:01.700030+00:00,99,100,98,YES
2026-04-21T18:43:06.617787+00:00,99,100,98,YES
2026-04-21T18:43:11.668014+00:00,99,100,98,YES
2026-04-21T18:43:16.735673+00:00,99,100,98,YES
2026-04-21T18:43:21.652803+00:00,99,100,98,YES
2026-04-21T18:43:26.688730+00:00,99,100,98,YES
2026-04-21T18:43:31.707274+00:00,99,100,98,YES
2026-04-21T18:43:37.037111+00:00,99,100,98,YES
2026-04-21T18:43:42.721921+00:00,99,100,98,YES
2026-04-21T18:43:48.033332+00:00,99,100,98,YES
2026-04-21T18:43:53.758873+00:00,99,100,98,YES
2026-04-21T18:43:58.877360+00:00,99,100,98,YES
2026-04-21T18:44:03.892785+00:00,99,100,98,YES
2026-04-21T18:44:08.213425+00:00,99,100,98,YES
2026-04-21T18:44:13.210138+00:00,99,100,98,YES
2026-04-21T18:44:17.703405+00:00,99,100,98,YES
2026-04-21T18:44:22.857581+00:00,99,100,98,YES
2026-04-21T18:44:27.511498+00:00,99,100,98,YES
2026-04-21T18:44:32.200581+00:00,99,100,98,YES
2026-04-21T18:44:36.777658+00:00,99,100,98,YES
2026-04-21T18:44:41.782621+00:00,99,100,98,YES
2026-04-21T18:44:46.796993+00:00,99,100,98,YES
2026-04-21T18:44:51.940472+00:00,99,100,98,YES
2026-04-21T18:44:56.799236+00:00,99,100,98,YES
2026-04-21T18:45:01.790929+00:00,0,100,100,YES
2026-04-21T18:45:06.879223+00:00,0,100,100,YES
2026-04-21T18:45:11.847398+00:00,0,100,100,YES
2026-04-21T18:45:16.828461+00:00,0,100,100,YES
2026-04-21T18:45:21.829750+00:00,0,100,100,YES
2026-04-21T18:45:26.888004+00:00,0,100,100,YES
