timestamp,yes_bid,yes_ask,last_price,outcome
2026-04-21T21:45:42.038429+00:00,51,57,74,YES
2026-04-21T21:45:46.938069+00:00,51,57,74,YES
2026-04-21T21:45:52.373658+00:00,26,58,74,YES
2026-04-21T21:45:56.984832+00:00,26,58,74,YES
2026-04-21T21:46:01.951878+00:00,51,56,74,YES
2026-04-21T21:46:06.318811+00:00,51,56,74,YES
2026-04-21T21:46:11.149084+00:00,39,45,46,YES
2026-04-21T21:46:15.969874+00:00,39,45,46,YES
2026-04-21T21:46:21.002986+00:00,43,48,46,YES
2026-04-21T21:46:26.280082+00:00,43,48,46,YES
2026-04-21T21:46:31.056887+00:00,43,48,48,YES
2026-04-21T21:46:35.913405+00:00,43,48,48,YES
2026-04-21T21:46:41.096877+00:00,43,48,43,YES
2026-04-21T21:46:46.200631+00:00,43,48,43,YES
2026-04-21T21:46:51.064245+00:00,44,49,44,YES
2026-04-21T21:46:56.225102+00:00,44,49,44,YES
2026-04-21T21:47:01.402481+00:00,47,52,44,YES
2026-04-21T21:47:06.398856+00:00,47,52,44,YES
2026-04-21T21:47:11.207738+00:00,45,50,47,YES
2026-04-21T21:47:16.090998+00:00,45,50,47,YES
2026-04-21T21:47:21.078185+00:00,44,49,44,YES
2026-04-21T21:47:26.162236+00:00,44,49,44,YES
2026-04-21T21:47:31.084859+00:00,50,56,49,YES
2026-04-21T21:47:36.074371+00:00,50,56,49,YES
2026-04-21T21:47:41.227072+00:00,59,63,58,YES
2026-04-21T21:47:46.216716+00:00,59,63,58,YES
2026-04-21T21:47:51.113529+00:00,62,67,63,YES
2026-04-21T21:47:56.275250+00:00,62,67,63,YES
2026-04-21T21:48:01.098772+00:00,64,68,63,YES
2026-04-21T21:48:06.169894+00:00,64,68,63,YES
2026-04-21T21:48:11.390003+00:00,62,65,69,YES
2026-04-21T21:48:16.219064+00:00,62,65,69,YES
2026-04-21T21:48:21.179817+00:00,60,65,69,YES
2026-04-21T21:48:26.325385+00:00,60,65,69,YES
2026-04-21T21:48:31.157348+00:00,54,60,69,YES
2026-04-21T21:48:36.250532+00:00,54,60,69,YES
2026-04-21T21:48:42.294482+00:00,59,65,78,YES
2026-04-21T21:48:47.151030+00:00,59,65,78,YES
2026-04-21T21:48:52.087701+00:00,47,51,78,YES
2026-04-21T21:48:57.115793+00:00,47,51,78,YES
2026-04-21T21:49:02.160961+00:00,49,54,78,YES
2026-04-21T21:49:07.297949+00:00,49,54,78,YES
2026-04-21T21:49:12.234566+00:00,53,59,54,YES
2026-04-21T21:49:17.261474+00:00,53,59,54,YES
2026-04-21T21:49:22.258906+00:00,30,60,30,YES
2026-04-21T21:49:27.378774+00:00,30,60,30,YES
2026-04-21T21:49:32.192620+00:00,70,75,65,YES
2026-04-21T21:49:37.135401+00:00,70,75,65,YES
2026-04-21T21:49:42.193505+00:00,50,60,55,YES
2026-04-21T21:49:47.326188+00:00,50,60,55,YES
2026-04-21T21:49:53.636569+00:00,50,60,55,YES
2026-04-21T21:49:57.261667+00:00,50,60,55,YES
2026-04-21T21:50:02.454181+00:00,52,55,52,YES
2026-04-21T21:50:07.061236+00:00,52,55,52,YES
2026-04-21T21:50:11.745451+00:00,53,55,52,YES
2026-04-21T21:50:17.156419+00:00,53,55,52,YES
2026-04-21T21:50:21.776111+00:00,52,58,51,YES
2026-04-21T21:50:27.055702+00:00,52,58,51,YES
2026-04-21T21:50:31.762941+00:00,53,59,58,YES
2026-04-21T21:50:36.679859+00:00,53,59,58,YES
2026-04-21T21:50:41.719501+00:00,54,58,58,YES
2026-04-21T21:50:46.711474+00:00,54,58,58,YES
2026-04-21T21:50:51.706870+00:00,62,67,65,YES
2026-04-21T21:50:56.858812+00:00,62,67,65,YES
2026-04-21T21:51:01.709914+00:00,60,70,65,YES
2026-04-21T21:51:06.814449+00:00,60,70,65,YES
2026-04-21T21:51:11.701438+00:00,69,70,65,YES
2026-04-21T21:51:16.754491+00:00,69,70,65,YES
2026-04-21T21:51:21.709548+00:00,70,73,70,YES
2026-04-21T21:51:26.881775+00:00,70,73,70,YES
2026-04-21T21:51:31.796759+00:00,69,74,73,YES
2026-04-21T21:51:36.737699+00:00,69,74,73,YES
2026-04-21T21:51:41.687289+00:00,60,70,65,YES
2026-04-21T21:51:46.697442+00:00,60,70,65,YES
2026-04-21T21:51:51.634323+00:00,60,70,65,YES
2026-04-21T21:51:56.717528+00:00,60,70,65,YES
2026-04-21T21:52:01.792573+00:00,55,56,60,YES
2026-04-21T21:52:06.683124+00:00,55,56,60,YES
2026-04-21T21:52:11.846807+00:00,54,60,55,YES
2026-04-21T21:52:16.699129+00:00,54,60,55,YES
2026-04-21T21:52:21.814821+00:00,51,56,55,YES
2026-04-21T21:52:26.788440+00:00,51,56,55,YES
2026-04-21T21:52:31.729008+00:00,45,48,50,YES
2026-04-21T21:52:36.792238+00:00,45,48,50,YES
2026-04-21T21:52:41.787945+00:00,45,49,50,YES
2026-04-21T21:52:46.735751+00:00,45,49,50,YES
2026-04-21T21:52:51.723044+00:00,45,50,50,YES
2026-04-21T21:52:56.846374+00:00,45,50,50,YES
2026-04-21T21:53:01.832131+00:00,45,50,50,YES
2026-04-21T21:53:06.946970+00:00,45,50,50,YES
2026-04-21T21:53:11.777087+00:00,45,55,50,YES
2026-04-21T21:53:17.022378+00:00,45,55,50,YES
2026-04-21T21:53:21.828452+00:00,43,48,45,YES
2026-04-21T21:53:26.908409+00:00,43,48,45,YES
2026-04-21T21:53:31.786241+00:00,47,50,45,YES
2026-04-21T21:53:36.631553+00:00,47,50,45,YES
2026-04-21T21:53:41.514407+00:00,45,55,52,YES
2026-04-21T21:53:46.391916+00:00,45,55,52,YES
2026-04-21T21:53:51.327035+00:00,45,55,52,YES
2026-04-21T21:53:57.337919+00:00,45,55,52,YES
2026-04-21T21:54:02.382586+00:00,45,55,52,YES
2026-04-21T21:54:07.189930+00:00,45,55,52,YES
2026-04-21T21:54:12.425459+00:00,45,55,52,YES
2026-04-21T21:54:17.259330+00:00,45,55,52,YES
2026-04-21T21:54:22.204459+00:00,55,65,61,YES
2026-04-21T21:54:26.573896+00:00,55,65,61,YES
2026-04-21T21:54:31.658738+00:00,55,65,61,YES
2026-04-21T21:54:37.730245+00:00,55,65,61,YES
2026-04-21T21:54:42.810500+00:00,55,65,61,YES
2026-04-21T21:54:47.640581+00:00,55,65,61,YES
2026-04-21T21:54:52.419391+00:00,55,62,57,YES
2026-04-21T21:54:57.404883+00:00,55,62,57,YES
2026-04-21T21:55:02.273270+00:00,40,45,40,YES
2026-04-21T21:55:08.067004+00:00,40,45,40,YES
2026-04-21T21:55:11.456909+00:00,40,45,40,YES
2026-04-21T21:55:16.561840+00:00,40,45,40,YES
2026-04-21T21:55:21.480053+00:00,40,45,40,YES
2026-04-21T21:55:26.409683+00:00,40,45,40,YES
2026-04-21T21:55:31.541892+00:00,40,45,40,YES
2026-04-21T21:55:36.429034+00:00,40,45,40,YES
2026-04-21T21:55:42.502066+00:00,40,45,40,YES
2026-04-21T21:55:47.583568+00:00,40,45,40,YES
2026-04-21T21:55:52.500354+00:00,46,50,45,YES
2026-04-21T21:55:57.705053+00:00,46,50,45,YES
2026-04-21T21:56:02.571322+00:00,45,50,45,YES
2026-04-21T21:56:07.315308+00:00,45,50,45,YES
2026-04-21T21:56:11.686772+00:00,45,50,45,YES
2026-04-21T21:56:16.578516+00:00,46,50,45,YES
2026-04-21T21:56:21.471931+00:00,46,50,45,YES
2026-04-21T21:56:26.535309+00:00,50,55,50,YES
2026-04-21T21:56:31.525112+00:00,50,55,50,YES
2026-04-21T21:56:36.563440+00:00,40,50,45,YES
2026-04-21T21:56:41.545240+00:00,40,50,45,YES
2026-04-21T21:56:46.635709+00:00,40,50,45,YES
2026-04-21T21:56:51.516095+00:00,40,50,45,YES
2026-04-21T21:56:56.565886+00:00,40,50,45,YES
2026-04-21T21:57:01.598979+00:00,40,50,45,YES
2026-04-21T21:57:06.555840+00:00,34,60,55,YES
2026-04-21T21:57:11.646183+00:00,34,60,55,YES
2026-04-21T21:57:17.526985+00:00,35,65,55,YES
2026-04-21T21:57:22.460332+00:00,72,75,75,YES
2026-04-21T21:57:27.425881+00:00,72,75,75,YES
2026-04-21T21:57:32.420491+00:00,76,79,75,YES
2026-04-21T21:57:37.476072+00:00,76,79,75,YES
2026-04-21T21:57:42.577313+00:00,80,83,83,YES
2026-04-21T21:57:47.623300+00:00,80,83,83,YES
2026-04-21T21:57:52.439015+00:00,84,89,90,YES
2026-04-21T21:57:57.035350+00:00,84,89,90,YES
2026-04-21T21:58:01.599392+00:00,84,89,90,YES
2026-04-21T21:58:06.557588+00:00,84,89,90,YES
2026-04-21T21:58:11.621153+00:00,84,89,90,YES
2026-04-21T21:58:16.689035+00:00,86,91,91,YES
2026-04-21T21:58:21.644604+00:00,86,91,91,YES
2026-04-21T21:58:26.525246+00:00,80,91,80,YES
2026-04-21T21:58:31.746015+00:00,80,91,80,YES
2026-04-21T21:58:36.622938+00:00,93,94,94,YES
2026-04-21T21:58:41.593409+00:00,93,94,94,YES
2026-04-21T21:58:46.645114+00:00,93,99,99,YES
2026-04-21T21:58:51.633701+00:00,93,99,99,YES
2026-04-21T21:58:56.611105+00:00,99,99,99,YES
2026-04-21T21:59:01.941366+00:00,99,99,99,YES
2026-04-21T21:59:07.641615+00:00,93,97,99,YES
2026-04-21T21:59:12.870510+00:00,95,99,99,YES
2026-04-21T21:59:17.609236+00:00,95,99,99,YES
2026-04-21T21:59:22.576348+00:00,95,99,99,YES
2026-04-21T21:59:27.566484+00:00,99,99,95,YES
2026-04-21T21:59:32.544120+00:00,99,99,95,YES
2026-04-21T21:59:36.678087+00:00,99,99,95,YES
2026-04-21T21:59:41.667479+00:00,99,99,95,YES
2026-04-21T21:59:46.620281+00:00,99,99,99,YES
2026-04-21T21:59:51.615547+00:00,99,99,99,YES
2026-04-21T21:59:56.619242+00:00,99,99,99,YES
2026-04-21T22:00:01.591343+00:00,99,99,99,YES
2026-04-21T22:00:06.532203+00:00,0,100,100,YES
2026-04-21T22:00:11.669641+00:00,0,100,100,YES
2026-04-21T22:00:16.661000+00:00,0,100,100,YES
