timestamp,yes_bid,yes_ask,last_price,outcome
2026-04-21T17:57:24.650392+00:00,0,1,1,NO
2026-04-21T17:57:29.687244+00:00,0,1,1,NO
2026-04-21T17:57:34.731996+00:00,0,1,1,NO
2026-04-21T17:57:39.707171+00:00,0,1,1,NO
2026-04-21T17:57:44.846081+00:00,0,1,1,NO
2026-04-21T17:57:50.940123+00:00,0,2,1,NO
2026-04-21T17:57:54.814517+00:00,0,2,1,NO
2026-04-21T17:57:59.798752+00:00,0,2,1,NO
2026-04-21T17:58:04.775236+00:00,0,2,1,NO
2026-04-21T17:58:09.781016+00:00,0,1,1,NO
2026-04-21T17:58:14.828053+00:00,0,1,1,NO
2026-04-21T17:58:19.783294+00:00,0,1,1,NO
2026-04-21T17:58:24.778608+00:00,0,1,1,NO
2026-04-21T17:58:29.788006+00:00,0,1,1,NO
2026-04-21T17:58:34.856615+00:00,0,1,1,NO
2026-04-21T17:58:39.749324+00:00,0,1,1,NO
2026-04-21T17:58:44.803655+00:00,0,1,1,NO
2026-04-21T17:58:49.726527+00:00,0,1,1,NO
2026-04-21T17:58:54.778983+00:00,0,1,1,NO
2026-04-21T17:58:59.807370+00:00,0,1,0,NO
2026-04-21T17:59:04.824874+00:00,0,1,0,NO
2026-04-21T17:59:09.802936+00:00,0,1,0,NO
2026-04-21T17:59:14.815052+00:00,0,1,0,NO
2026-04-21T17:59:19.826208+00:00,0,1,0,NO
2026-04-21T17:59:24.884836+00:00,0,1,0,NO
2026-04-21T17:59:29.833446+00:00,0,1,0,NO
2026-04-21T17:59:34.819395+00:00,0,1,0,NO
2026-04-21T17:59:39.877931+00:00,0,1,0,NO
2026-04-21T17:59:44.893570+00:00,0,1,0,NO
2026-04-21T18:00:09.859790+00:00,0,100,0,NO
2026-04-21T18:00:14.993745+00:00,0,100,0,NO
2026-04-21T18:00:19.837486+00:00,0,100,0,NO
2026-04-21T18:00:24.987353+00:00,0,100,0,NO
