timestamp,yes_bid,yes_ask,last_price,outcome
2026-04-21T21:15:39.634398+00:00,40,46,0,YES
2026-04-21T21:15:44.477496+00:00,35,41,37,YES
2026-04-21T21:15:49.532600+00:00,35,41,37,YES
2026-04-21T21:15:54.516775+00:00,30,33,41,YES
2026-04-21T21:15:59.533354+00:00,30,33,41,YES
2026-04-21T21:16:04.590021+00:00,29,33,30,YES
2026-04-21T21:16:09.647046+00:00,29,33,30,YES
2026-04-21T21:16:14.474287+00:00,28,30,32,YES
2026-04-21T21:16:19.519119+00:00,28,30,32,YES
2026-04-21T21:16:24.579910+00:00,26,28,24,YES
2026-04-21T21:16:29.620356+00:00,26,28,24,YES
2026-04-21T21:16:34.607754+00:00,26,28,28,YES
2026-04-21T21:16:39.586808+00:00,26,28,28,YES
2026-04-21T21:16:44.587746+00:00,26,29,26,YES
2026-04-21T21:16:49.617203+00:00,26,29,26,YES
2026-04-21T21:16:54.605582+00:00,23,27,26,YES
2026-04-21T21:16:59.594868+00:00,23,27,26,YES
2026-04-21T21:17:04.620306+00:00,22,27,23,YES
2026-04-21T21:17:09.577422+00:00,22,27,23,YES
2026-04-21T21:17:14.555768+00:00,22,26,22,YES
2026-04-21T21:17:19.534297+00:00,22,26,22,YES
2026-04-21T21:17:24.638243+00:00,19,23,20,YES
2026-04-21T21:17:29.551015+00:00,19,23,20,YES
2026-04-21T21:17:34.529063+00:00,23,26,25,YES
2026-04-21T21:17:39.758960+00:00,23,26,25,YES
2026-04-21T21:17:44.636875+00:00,20,25,25,YES
2026-04-21T21:17:49.615981+00:00,20,25,25,YES
2026-04-21T21:17:54.704058+00:00,19,21,25,YES
2026-04-21T21:17:59.555598+00:00,19,21,25,YES
2026-04-21T21:18:04.622889+00:00,14,19,15,YES
2026-04-21T21:18:09.741847+00:00,14,19,15,YES
2026-04-21T21:18:14.665541+00:00,13,16,13,YES
2026-04-21T21:18:19.626481+00:00,13,16,13,YES
2026-04-21T21:18:24.682018+00:00,22,25,19,YES
2026-04-21T21:18:29.594526+00:00,22,25,19,YES
2026-04-21T21:18:34.635590+00:00,16,20,22,YES
2026-04-21T21:18:39.697328+00:00,16,20,22,YES
2026-04-21T21:18:44.700580+00:00,22,26,50,YES
2026-04-21T21:18:49.725109+00:00,22,26,50,YES
2026-04-21T21:18:54.730823+00:00,26,30,50,YES
2026-04-21T21:18:59.796652+00:00,26,30,50,YES
2026-04-21T21:19:04.617722+00:00,25,30,29,YES
2026-04-21T21:19:09.787309+00:00,25,30,29,YES
2026-04-21T21:19:14.680463+00:00,20,24,25,YES
2026-04-21T21:19:19.681198+00:00,20,24,25,YES
2026-04-21T21:19:24.782274+00:00,20,23,20,YES
2026-04-21T21:19:29.805143+00:00,20,23,20,YES
2026-04-21T21:19:34.664217+00:00,21,25,19,YES
2026-04-21T21:19:39.811190+00:00,21,25,19,YES
2026-04-21T21:19:45.775286+00:00,24,29,23,YES
2026-04-21T21:19:50.858801+00:00,24,29,23,YES
2026-04-21T21:19:55.479953+00:00,29,34,23,YES
2026-04-21T21:20:00.687607+00:00,29,34,23,YES
2026-04-21T21:20:05.027945+00:00,27,31,26,YES
2026-04-21T21:20:11.414058+00:00,27,31,26,YES
