timestamp,yes_bid,yes_ask,last_price,outcome
2026-04-21T18:00:30.072012+00:00,51,57,0,NO
2026-04-21T18:00:34.966160+00:00,51,57,0,NO
2026-04-21T18:00:40.066115+00:00,56,62,57,NO
2026-04-21T18:00:45.061131+00:00,56,62,57,NO
2026-04-21T18:00:50.116943+00:00,62,66,66,NO
2026-04-21T18:00:55.074516+00:00,62,66,66,NO
2026-04-21T18:01:00.093905+00:00,59,65,66,NO
2026-04-21T18:01:05.082445+00:00,59,65,66,NO
2026-04-21T18:01:10.082455+00:00,63,68,66,NO
2026-04-21T18:01:15.112365+00:00,63,68,66,NO
2026-04-21T18:01:20.067436+00:00,64,68,66,NO
2026-04-21T18:01:25.076873+00:00,64,68,66,NO
2026-04-21T18:01:30.093488+00:00,65,71,70,NO
2026-04-21T18:01:35.026406+00:00,65,71,70,NO
2026-04-21T18:01:40.192223+00:00,62,67,70,NO
2026-04-21T18:01:45.128718+00:00,62,67,70,NO
2026-04-21T18:01:50.027080+00:00,65,69,70,NO
2026-04-21T18:01:55.182797+00:00,65,69,70,NO
2026-04-21T18:02:00.161790+00:00,64,68,70,NO
2026-04-21T18:02:05.130190+00:00,64,68,70,NO
2026-04-21T18:02:10.126266+00:00,64,69,66,NO
2026-04-21T18:02:15.186182+00:00,64,69,66,NO
2026-04-21T18:02:20.181519+00:00,69,71,66,NO
2026-04-21T18:02:25.085441+00:00,69,71,66,NO
2026-04-21T18:02:30.429347+00:00,62,67,69,NO
2026-04-21T18:02:35.067933+00:00,62,67,69,NO
2026-04-21T18:02:40.263639+00:00,66,69,69,NO
2026-04-21T18:02:45.377671+00:00,66,69,69,NO
2026-04-21T18:02:50.178395+00:00,62,67,69,NO
2026-04-21T18:02:55.191581+00:00,62,67,69,NO
2026-04-21T18:03:00.168322+00:00,62,67,69,NO
2026-04-21T18:03:05.156451+00:00,62,67,69,NO
2026-04-21T18:03:10.210383+00:00,63,67,69,NO
2026-04-21T18:03:15.238388+00:00,63,67,69,NO
2026-04-21T18:03:20.134157+00:00,62,63,63,NO
2026-04-21T18:03:25.212217+00:00,62,63,63,NO
2026-04-21T18:03:30.303760+00:00,67,73,68,NO
2026-04-21T18:03:35.121361+00:00,67,73,68,NO
2026-04-21T18:03:40.185459+00:00,72,74,74,NO
2026-04-21T18:03:45.233548+00:00,72,74,74,NO
2026-04-21T18:03:50.216999+00:00,73,74,74,NO
2026-04-21T18:03:55.265116+00:00,73,74,74,NO
2026-04-21T18:04:01.815360+00:00,72,75,74,NO
2026-04-21T18:04:05.145717+00:00,72,75,74,NO
2026-04-21T18:04:10.226605+00:00,76,80,80,NO
