timestamp,yes_bid,yes_ask,last_price,outcome
2026-04-21T18:30:27.725560+00:00,54,67,0,YES
2026-04-21T18:30:32.559233+00:00,54,67,0,YES
2026-04-21T18:30:37.626740+00:00,57,69,67,YES
2026-04-21T18:30:42.593505+00:00,57,69,67,YES
2026-04-21T18:30:47.627586+00:00,61,66,66,YES
2026-04-21T18:30:52.650179+00:00,61,66,66,YES
2026-04-21T18:30:57.662466+00:00,56,57,57,YES
2026-04-21T18:31:02.610962+00:00,56,57,57,YES
2026-04-21T18:31:07.602771+00:00,62,66,62,YES
2026-04-21T18:31:12.693319+00:00,62,66,62,YES
2026-04-21T18:31:17.658862+00:00,57,61,61,YES
2026-04-21T18:31:22.621708+00:00,57,61,61,YES
2026-04-21T18:31:27.650965+00:00,55,60,56,YES
2026-04-21T18:31:32.669966+00:00,55,60,56,YES
2026-04-21T18:31:37.792587+00:00,60,64,64,YES
2026-04-21T18:31:42.715113+00:00,60,64,64,YES
2026-04-21T18:31:47.742438+00:00,65,69,65,YES
2026-04-21T18:31:52.717414+00:00,65,69,65,YES
2026-04-21T18:31:57.718637+00:00,66,70,68,YES
2026-04-21T18:32:02.680438+00:00,66,70,68,YES
2026-04-21T18:32:07.686824+00:00,63,66,70,YES
2026-04-21T18:32:12.786617+00:00,63,66,70,YES
2026-04-21T18:32:17.708803+00:00,70,74,72,YES
2026-04-21T18:32:22.761291+00:00,70,74,72,YES
2026-04-21T18:32:27.709408+00:00,63,67,69,YES
2026-04-21T18:32:42.791897+00:00,66,70,63,YES
2026-04-21T18:32:45.282105+00:00,66,70,63,YES
2026-04-21T18:32:50.174541+00:00,66,70,70,YES
2026-04-21T18:32:55.149343+00:00,66,70,70,YES
2026-04-21T18:33:00.130553+00:00,69,73,70,YES
2026-04-21T18:33:05.190910+00:00,69,73,70,YES
2026-04-21T18:33:10.177994+00:00,75,76,75,YES
2026-04-21T18:33:15.231638+00:00,75,76,75,YES
2026-04-21T18:33:20.145263+00:00,75,77,76,YES
2026-04-21T18:33:25.234278+00:00,75,77,76,YES
2026-04-21T18:33:30.254421+00:00,72,76,77,YES
2026-04-21T18:33:35.179221+00:00,72,76,77,YES
2026-04-21T18:33:40.210717+00:00,75,77,74,YES
2026-04-21T18:33:45.255613+00:00,75,77,74,YES
2026-04-21T18:33:50.258704+00:00,77,78,74,YES
2026-04-21T18:33:55.224737+00:00,77,78,74,YES
2026-04-21T18:34:00.555115+00:00,78,79,79,YES
2026-04-21T18:34:05.281851+00:00,78,79,79,YES
2026-04-21T18:34:10.520424+00:00,80,81,80,YES
2026-04-21T18:34:15.391689+00:00,80,81,80,YES
2026-04-21T18:34:20.288841+00:00,84,88,87,YES
2026-04-21T18:34:25.449986+00:00,84,88,87,YES
2026-04-21T18:34:30.345639+00:00,87,89,87,YES
2026-04-21T18:34:35.277288+00:00,87,89,87,YES
2026-04-21T18:34:40.348856+00:00,87,89,89,YES
2026-04-21T18:34:45.412717+00:00,87,89,89,YES
2026-04-21T18:34:50.343367+00:00,85,86,86,YES
2026-04-21T18:34:55.305573+00:00,85,86,86,YES
2026-04-21T18:35:00.397342+00:00,86,88,83,YES
2026-04-21T18:35:05.339684+00:00,86,88,83,YES
2026-04-21T18:35:10.358316+00:00,87,88,88,YES
2026-04-21T18:35:15.365653+00:00,87,88,88,YES
2026-04-21T18:35:20.360701+00:00,86,89,87,YES
2026-04-21T18:35:25.368140+00:00,86,89,87,YES
2026-04-21T18:35:30.389745+00:00,89,91,90,YES
2026-04-21T18:35:35.370415+00:00,89,91,90,YES
2026-04-21T18:35:40.380432+00:00,86,89,90,YES
2026-04-21T18:35:45.425810+00:00,86,89,90,YES
2026-04-21T18:35:50.384499+00:00,85,89,87,YES
2026-04-21T18:35:55.390278+00:00,85,89,87,YES
2026-04-21T18:36:00.491717+00:00,87,90,87,YES
2026-04-21T18:36:05.474370+00:00,87,90,87,YES
2026-04-21T18:36:10.454072+00:00,86,88,86,YES
2026-04-21T18:36:15.439044+00:00,86,88,86,YES
2026-04-21T18:36:20.536690+00:00,77,79,80,YES
2026-04-21T18:36:25.510408+00:00,77,79,80,YES
2026-04-21T18:36:30.508091+00:00,78,80,77,YES
2026-04-21T18:36:35.442322+00:00,78,80,77,YES
2026-04-21T18:36:40.537370+00:00,77,80,77,YES
2026-04-21T18:36:45.522421+00:00,77,80,77,YES
2026-04-21T18:36:50.491518+00:00,74,76,75,YES
2026-04-21T18:36:55.526215+00:00,74,76,75,YES
2026-04-21T18:37:00.552423+00:00,73,76,76,YES
2026-04-21T18:37:05.542033+00:00,73,76,76,YES
2026-04-21T18:37:10.570992+00:00,73,76,76,YES
2026-04-21T18:37:15.513106+00:00,73,76,76,YES
2026-04-21T18:37:20.535949+00:00,74,78,80,YES
2026-04-21T18:37:25.625407+00:00,74,78,80,YES
2026-04-21T18:37:30.542645+00:00,73,77,73,YES
2026-04-21T18:37:35.500129+00:00,73,77,73,YES
2026-04-21T18:37:40.731105+00:00,67,72,67,YES
2026-04-21T18:37:45.540827+00:00,67,72,67,YES
2026-04-21T18:37:50.539186+00:00,65,70,66,YES
2026-04-21T18:37:55.623539+00:00,65,70,66,YES
2026-04-21T18:38:00.600048+00:00,67,71,66,YES
2026-04-21T18:38:05.670649+00:00,67,71,66,YES
2026-04-21T18:38:10.596733+00:00,67,70,66,YES
2026-04-21T18:38:15.578919+00:00,67,70,66,YES
2026-04-21T18:38:20.643785+00:00,74,78,66,YES
2026-04-21T18:38:25.670560+00:00,74,78,66,YES
2026-04-21T18:38:30.604682+00:00,72,77,76,YES
2026-04-21T18:38:35.611749+00:00,72,77,76,YES
2026-04-21T18:38:40.602787+00:00,74,76,76,YES
2026-04-21T18:38:45.780452+00:00,74,76,76,YES
2026-04-21T18:38:50.596814+00:00,74,78,77,YES
2026-04-21T18:38:55.722469+00:00,74,78,77,YES
2026-04-21T18:39:00.654296+00:00,79,82,79,YES
2026-04-21T18:39:05.654029+00:00,79,82,79,YES
2026-04-21T18:39:10.690802+00:00,82,85,87,YES
2026-04-21T18:39:15.687153+00:00,82,85,87,YES
2026-04-21T18:39:20.724412+00:00,82,85,85,YES
2026-04-21T18:39:25.697695+00:00,82,85,85,YES
2026-04-21T18:39:30.741768+00:00,84,85,85,YES
2026-04-21T18:39:35.654668+00:00,84,85,85,YES
2026-04-21T18:39:40.675159+00:00,83,84,84,YES
2026-04-21T18:39:45.722045+00:00,83,84,84,YES
2026-04-21T18:39:50.692483+00:00,81,83,81,YES
2026-04-21T18:39:55.793955+00:00,81,83,81,YES
2026-04-21T18:40:00.709947+00:00,86,87,87,YES
2026-04-21T18:40:05.740422+00:00,86,87,87,YES
2026-04-21T18:40:10.756117+00:00,88,90,87,YES
2026-04-21T18:40:15.719393+00:00,88,90,87,YES
2026-04-21T18:40:20.767290+00:00,89,91,91,YES
2026-04-21T18:40:25.817913+00:00,89,91,91,YES
2026-04-21T18:40:30.783743+00:00,91,92,92,YES
2026-04-21T18:40:35.750838+00:00,91,92,92,YES
2026-04-21T18:40:40.787767+00:00,88,91,93,YES
2026-04-21T18:40:45.790984+00:00,88,91,93,YES
2026-04-21T18:40:50.721656+00:00,86,89,86,YES
2026-04-21T18:40:55.822968+00:00,86,89,86,YES
2026-04-21T18:41:00.783798+00:00,87,89,86,YES
2026-04-21T18:41:05.818853+00:00,87,89,86,YES
2026-04-21T18:41:10.834713+00:00,86,88,90,YES
2026-04-21T18:41:15.862358+00:00,86,88,90,YES
2026-04-21T18:41:20.802929+00:00,83,86,88,YES
2026-04-21T18:41:25.886136+00:00,83,86,88,YES
2026-04-21T18:41:30.834834+00:00,86,88,87,YES
2026-04-21T18:41:35.808163+00:00,86,88,87,YES
2026-04-21T18:41:40.835708+00:00,87,89,83,YES
2026-04-21T18:41:45.847719+00:00,87,89,83,YES
2026-04-21T18:41:50.905045+00:00,89,92,92,YES
2026-04-21T18:41:55.909706+00:00,89,92,92,YES
2026-04-21T18:42:00.890694+00:00,92,92,92,YES
2026-04-21T18:42:05.869910+00:00,92,92,92,YES
2026-04-21T18:42:10.916738+00:00,93,93,93,YES
2026-04-21T18:42:15.901299+00:00,93,93,93,YES
2026-04-21T18:42:20.899163+00:00,95,95,95,YES
2026-04-21T18:42:25.922378+00:00,95,95,95,YES
2026-04-21T18:42:30.897104+00:00,95,97,95,YES
2026-04-21T18:42:35.967809+00:00,95,97,95,YES
2026-04-21T18:42:40.936468+00:00,97,99,98,YES
2026-04-21T18:42:45.938827+00:00,97,99,98,YES
2026-04-21T18:42:50.914365+00:00,98,99,99,YES
2026-04-21T18:42:55.961717+00:00,98,99,99,YES
2026-04-21T18:43:00.996086+00:00,99,99,99,YES
2026-04-21T18:43:05.935484+00:00,99,99,99,YES
2026-04-21T18:43:10.973348+00:00,98,99,99,YES
2026-04-21T18:43:15.943680+00:00,98,99,99,YES
2026-04-21T18:43:20.953167+00:00,98,100,99,YES
2026-04-21T18:43:25.987090+00:00,98,100,99,YES
2026-04-21T18:43:31.000756+00:00,98,100,99,YES
2026-04-21T18:43:36.152174+00:00,98,100,99,YES
2026-04-21T18:43:41.705880+00:00,98,99,99,YES
2026-04-21T18:43:46.822153+00:00,98,99,99,YES
2026-04-21T18:43:52.440518+00:00,98,99,99,YES
2026-04-21T18:43:57.514449+00:00,98,99,99,YES
2026-04-21T18:44:02.588846+00:00,98,100,99,YES
2026-04-21T18:44:07.053484+00:00,98,100,99,YES
2026-04-21T18:44:12.079359+00:00,99,100,99,YES
2026-04-21T18:44:16.679929+00:00,99,100,99,YES
2026-04-21T18:44:21.841620+00:00,99,100,99,YES
2026-04-21T18:44:26.613386+00:00,99,100,99,YES
2026-04-21T18:44:31.390681+00:00,99,100,99,YES
2026-04-21T18:44:36.069708+00:00,99,100,99,YES
2026-04-21T18:44:41.079437+00:00,99,100,99,YES
2026-04-21T18:44:46.058169+00:00,99,100,99,YES
2026-04-21T18:44:51.146488+00:00,100,100,100,YES
2026-04-21T18:44:56.033549+00:00,100,100,100,YES
2026-04-21T18:45:01.080563+00:00,100,100,100,YES
2026-04-21T18:45:06.183591+00:00,100,100,100,YES
2026-04-21T18:45:11.151364+00:00,0,100,100,YES
2026-04-21T18:45:16.116571+00:00,0,100,100,YES
2026-04-21T18:45:21.133102+00:00,0,100,100,YES
2026-04-21T18:45:26.190621+00:00,0,100,100,YES
2026-04-21T18:45:31.113994+00:00,0,100,100,YES
2026-04-21T18:45:36.125674+00:00,0,100,100,YES
2026-04-21T18:45:41.186701+00:00,0,100,100,YES
